sol,hour,mars_year_proxy,ls_deg_approx,lat,lon,temperature_c,wind_u_ms,wind_v_ms,surface_pressure_pa,dust_optical_depth,dust_storm_flag,habitat_thermal_load_kw_100p
566,15,30,304.76,18.4,77.5,-37.21,0.96,-4.52,573.7,0.185,0,20.72
566,16,30,304.76,18.4,77.5,-48.27,-2.59,-4.01,576.6,0.192,0,24.59
566,17,30,304.76,18.4,77.5,-53.03,-5.57,-5.02,578.2,0.184,0,26.26
566,18,30,304.76,18.4,77.5,-59.36,-4.97,-5.13,577.6,0.207,0,28.48
566,19,30,304.76,18.4,77.5,-68.37,-5.48,-5.14,575.6,0.212,0,31.63
566,20,30,304.76,18.4,77.5,-75.45,-7.31,-3.14,577.6,0.169,0,34.11
566,21,30,304.76,18.4,77.5,-78.79,-7.06,-4.47,583.4,0.206,0,35.28
566,22,30,304.76,18.4,77.5,-82.42,-6.93,0.49,572.4,0.19,0,36.55
566,23,30,304.76,18.4,77.5,-84.3,-7.04,0.83,580.4,0.216,0,37.2
567,0,30,305.29,18.4,77.5,-83.19,-5.74,1.6,581.2,0.214,0,36.82
567,1,30,305.29,18.4,77.5,-80.44,-4.99,3.44,577.4,0.21,0,35.85
567,2,30,305.29,18.4,77.5,-75.23,-4.82,4.26,580.6,0.177,0,34.03
567,3,30,305.29,18.4,77.5,-70.85,-0.6,3.7,579.3,0.155,0,32.5
567,4,30,305.29,18.4,77.5,-63.98,2.05,4.25,575.9,0.198,0,30.09
567,5,30,305.29,18.4,77.5,-55.64,1.37,4.07,574.3,0.213,0,27.17
567,6,30,305.29,18.4,77.5,-47.39,3.87,4.0,577.8,0.229,0,24.29
567,7,30,305.29,18.4,77.5,-40.38,6.62,5.21,571.7,0.156,0,21.83
567,8,30,305.29,18.4,77.5,-33.84,7.19,3.16,580.9,0.198,0,19.54
567,9,30,305.29,18.4,77.5,-30.83,7.7,2.68,589.0,0.197,0,18.49
567,10,30,305.29,18.4,77.5,-25.35,9.99,1.62,572.3,0.202,0,16.57
567,11,30,305.29,18.4,77.5,-31.26,6.8,-0.04,575.2,0.183,0,18.64
567,12,30,305.29,18.4,77.5,-26.87,8.23,-1.49,581.3,0.216,0,17.1
567,13,30,305.29,18.4,77.5,-33.89,4.75,-1.0,579.7,0.141,0,19.56
567,14,30,305.29,18.4,77.5,-34.51,3.52,-4.65,575.5,0.156,0,19.78
567,15,30,305.29,18.4,77.5,-38.74,-0.94,-2.29,576.4,0.182,0,21.26
567,16,30,305.29,18.4,77.5,-48.05,-1.58,-4.52,575.0,0.197,0,24.52
567,17,30,305.29,18.4,77.5,-54.35,-2.28,-4.45,580.4,0.202,0,26.72
567,18,30,305.29,18.4,77.5,-63.23,-5.52,-4.4,573.7,0.186,0,29.83
567,19,30,305.29,18.4,77.5,-68.4,-7.96,-6.2,581.8,0.204,0,31.64
567,20,30,305.29,18.4,77.5,-75.19,-7.17,-3.82,581.7,0.22,0,34.02
567,21,30,305.29,18.4,77.5,-78.86,-8.62,-2.4,575.0,0.213,0,35.3
567,22,30,305.29,18.4,77.5,-80.37,-6.92,-1.31,571.4,0.208,0,35.83
567,23,30,305.29,18.4,77.5,-82.05,-7.31,-0.54,578.9,0.186,0,36.42
568,0,30,305.83,18.4,77.5,-83.18,-6.84,0.97,573.7,0.187,0,36.81
568,1,30,305.83,18.4,77.5,-77.69,-6.84,2.24,583.6,0.204,0,34.89
568,2,30,305.83,18.4,77.5,-72.95,-4.13,4.23,576.9,0.196,0,33.23
568,3,30,305.83,18.4,77.5,-68.72,1.7,3.44,580.6,0.184,0,31.75
568,4,30,305.83,18.4,77.5,-61.37,2.69,6.25,579.5,0.193,0,29.18
568,5,30,305.83,18.4,77.5,-55.75,3.01,2.25,577.3,0.157,0,27.21
568,6,30,305.83,18.4,77.5,-46.23,4.23,4.62,577.4,0.18,0,23.88
568,7,30,305.83,18.4,77.5,-39.09,7.14,5.03,583.9,0.192,0,21.38
568,8,30,305.83,18.4,77.5,-35.51,8.84,3.8,580.7,0.189,0,20.13
568,9,30,305.83,18.4,77.5,-29.92,8.04,2.54,578.2,0.188,0,18.17
568,10,30,305.83,18.4,77.5,-26.45,7.6,1.01,575.7,0.19,0,16.96
568,11,30,305.83,18.4,77.5,-26.34,7.05,1.57,580.9,0.179,0,16.92
568,12,30,305.83,18.4,77.5,-27.92,7.78,-0.67,580.6,0.201,0,17.47
568,13,30,305.83,18.4,77.5,-26.82,4.78,-1.71,573.0,0.191,0,17.09
568,14,30,305.83,18.4,77.5,-34.52,2.04,-4.2,576.6,0.17,0,19.78
568,15,30,305.83,18.4,77.5,-41.14,0.22,-3.62,575.4,0.2,0,22.1
568,16,30,305.83,18.4,77.5,-49.04,-1.73,-6.66,584.2,0.173,0,24.86
568,17,30,305.83,18.4,77.5,-56.86,-3.2,-6.04,582.5,0.151,0,27.6
568,18,30,305.83,18.4,77.5,-61.41,-2.96,-5.17,577.1,0.225,0,29.19
568,19,30,305.83,18.4,77.5,-70.76,-7.06,-3.29,575.4,0.227,0,32.47
568,20,30,305.83,18.4,77.5,-74.75,-8.21,-3.35,576.8,0.188,0,33.86
568,21,30,305.83,18.4,77.5,-78.52,-7.44,-2.11,579.3,0.186,0,35.18
568,22,30,305.83,18.4,77.5,-82.47,-9.36,1.61,578.7,0.183,0,36.57
568,23,30,305.83,18.4,77.5,-86.77,-6.49,-0.84,579.1,0.179,0,38.07
569,0,30,306.37,18.4,77.5,-83.02,-7.75,2.17,573.7,0.191,0,36.76
569,1,30,306.37,18.4,77.5,-78.02,-4.71,1.73,580.1,0.19,0,35.01
569,2,30,306.37,18.4,77.5,-76.54,-2.04,3.23,575.8,0.203,0,34.49
569,3,30,306.37,18.4,77.5,-67.05,-0.74,3.98,574.4,0.171,0,31.17
569,4,30,306.37,18.4,77.5,-62.03,0.78,2.64,576.2,0.189,0,29.41
569,5,30,306.37,18.4,77.5,-52.77,0.62,4.11,579.1,0.177,0,26.17
569,6,30,306.37,18.4,77.5,-47.38,5.58,4.33,579.1,0.226,0,24.28
569,7,30,306.37,18.4,77.5,-41.03,7.86,3.97,578.7,0.186,0,22.06
569,8,30,306.37,18.4,77.5,-35.18,8.76,3.97,577.0,0.182,0,20.01
569,9,30,306.37,18.4,77.5,-30.29,8.76,3.33,575.2,0.188,0,18.3
569,10,30,306.37,18.4,77.5,-26.65,8.68,2.37,575.4,0.19,0,17.03
569,11,30,306.37,18.4,77.5,-25.75,5.02,1.33,578.9,0.174,0,16.71
569,12,30,306.37,18.4,77.5,-27.71,5.6,-1.18,582.4,0.194,0,17.4
569,13,30,306.37,18.4,77.5,-32.05,5.1,-4.62,578.6,0.16,0,18.92
569,14,30,306.37,18.4,77.5,-34.11,3.29,-2.49,580.0,0.189,0,19.64
569,15,30,306.37,18.4,77.5,-39.26,2.05,-5.51,580.6,0.194,0,21.44
569,16,30,306.37,18.4,77.5,-49.08,-1.95,-6.86,579.8,0.17,0,24.88
569,17,30,306.37,18.4,77.5,-56.51,-1.56,-4.05,579.2,0.183,0,27.48
569,18,30,306.37,18.4,77.5,-61.98,-5.5,-5.12,571.8,0.174,0,29.39
569,19,30,306.37,18.4,77.5,-68.85,-6.27,-4.73,579.8,0.208,0,31.8
569,20,30,306.37,18.4,77.5,-77.08,-4.3,-1.54,574.9,0.174,0,34.68
569,21,30,306.37,18.4,77.5,-81.14,-7.67,-2.99,573.7,0.198,0,36.1
569,22,30,306.37,18.4,77.5,-82.26,-6.88,-0.79,578.9,0.211,0,36.49
569,23,30,306.37,18.4,77.5,-84.1,-7.73,-0.52,576.9,0.164,0,37.13
570,0,30,306.91,18.4,77.5,-83.1,-8.83,0.05,582.0,0.191,0,36.79
570,1,30,306.91,18.4,77.5,-78.86,-2.28,3.06,573.7,0.153,0,35.3
570,2,30,306.91,18.4,77.5,-70.79,-4.58,4.43,584.3,0.156,0,32.48
570,3,30,306.91,18.4,77.5,-72.27,-1.52,2.94,579.1,0.196,0,32.99
570,4,30,306.91,18.4,77.5,-62.67,0.85,4.77,574.6,0.195,0,29.63
570,5,30,306.91,18.4,77.5,-54.32,3.33,4.6,576.2,0.158,0,26.71
570,6,30,306.91,18.4,77.5,-49.4,5.82,4.46,580.9,0.209,0,24.99
570,7,30,306.91,18.4,77.5,-41.31,7.9,4.41,580.4,0.215,0,22.16
570,8,30,306.91,18.4,77.5,-34.29,4.68,3.66,582.3,0.203,0,19.7
570,9,30,306.91,18.4,77.5,-29.32,8.41,3.24,576.7,0.214,0,17.96
570,10,30,306.91,18.4,77.5,-26.07,7.6,2.42,578.8,0.197,0,16.83
570,11,30,306.91,18.4,77.5,-25.13,7.66,-0.59,580.2,0.211,0,16.5
570,12,30,306.91,18.4,77.5,-29.06,6.61,-1.05,581.4,0.211,0,17.87
570,13,30,306.91,18.4,77.5,-30.43,4.31,-1.99,580.3,0.214,0,18.35
570,14,30,306.91,18.4,77.5,-37.58,1.98,-4.3,572.8,0.178,0,20.85
570,15,30,306.91,18.4,77.5,-44.12,0.6,-5.19,576.5,0.213,0,23.14
570,16,30,306.91,18.4,77.5,-46.9,-0.68,-6.8,579.6,0.218,0,24.12
570,17,30,306.91,18.4,77.5,-55.15,-2.39,-2.91,581.6,0.203,0,27.0
570,18,30,306.91,18.4,77.5,-63.34,-3.38,-3.39,579.2,0.175,0,29.87
570,19,30,306.91,18.4,77.5,-72.05,-5.27,-3.77,580.9,0.192,0,32.92
570,20,30,306.91,18.4,77.5,-74.93,-6.68,-4.42,584.2,0.129,0,33.92
570,21,30,306.91,18.4,77.5,-79.73,-9.61,-3.49,579.4,0.195,0,35.61
570,22,30,306.91,18.4,77.5,-81.3,-8.87,-1.31,572.7,0.178,0,36.15
570,23,30,306.91,18.4,77.5,-85.46,-6.27,0.09,581.6,0.223,0,37.61
571,0,30,307.45,18.4,77.5,-83.9,-7.26,1.26,582.2,0.173,0,37.06
571,1,30,307.45,18.4,77.5,-79.68,-5.11,2.05,577.9,0.187,0,35.59
571,2,30,307.45,18.4,77.5,-75.28,-4.69,3.17,575.4,0.186,0,34.05
571,3,30,307.45,18.4,77.5,-70.31,-3.26,5.78,575.0,0.188,0,32.31
571,4,30,307.45,18.4,77.5,-63.2,0.51,4.76,580.5,0.145,0,29.82
571,5,30,307.45,18.4,77.5,-54.82,1.33,3.71,578.9,0.208,0,26.89
571,6,30,307.45,18.4,77.5,-50.04,3.83,4.06,579.1,0.178,0,25.22
571,7,30,307.45,18.4,77.5,-42.22,5.93,5.35,580.0,0.176,0,22.48
571,8,30,307.45,18.4,77.5,-36.12,7.67,4.0,577.4,0.189,0,20.34
571,9,30,307.45,18.4,77.5,-30.82,7.21,3.79,582.6,0.242,0,18.49
571,10,30,307.45,18.4,77.5,-26.18,8.15,1.13,571.8,0.163,0,16.86
571,11,30,307.45,18.4,77.5,-30.76,6.61,1.55,578.3,0.192,0,18.47
571,12,30,307.45,18.4,77.5,-28.33,4.64,-2.24,578.2,0.181,0,17.62
571,13,30,307.45,18.4,77.5,-35.02,5.13,-2.32,580.9,0.197,0,19.96
571,14,30,307.45,18.4,77.5,-35.38,4.04,-2.78,577.7,0.219,0,20.08
571,15,30,307.45,18.4,77.5,-43.13,0.26,-4.55,574.8,0.202,0,22.79
571,16,30,307.45,18.4,77.5,-45.94,-3.03,-5.06,579.1,0.175,0,23.78
571,17,30,307.45,18.4,77.5,-55.78,-5.04,-5.47,575.9,0.214,0,27.22
571,18,30,307.45,18.4,77.5,-63.23,-5.36,-4.5,582.1,0.194,0,29.83
571,19,30,307.45,18.4,77.5,-69.2,-6.45,-3.42,575.2,0.199,0,31.92
571,20,30,307.45,18.4,77.5,-75.99,-9.24,-2.85,577.9,0.186,0,34.3
571,21,30,307.45,18.4,77.5,-80.16,-7.12,-3.72,580.0,0.188,0,35.75
571,22,30,307.45,18.4,77.5,-81.48,-7.01,-0.92,576.2,0.209,0,36.22
571,23,30,307.45,18.4,77.5,-82.31,-8.54,1.13,575.5,0.206,0,36.51
572,0,30,307.99,18.4,77.5,-82.55,-6.46,1.52,577.9,0.16,0,36.59
572,1,30,307.99,18.4,77.5,-79.85,-7.17,1.02,575.7,0.224,0,35.65
572,2,30,307.99,18.4,77.5,-75.93,-2.61,2.85,577.8,0.199,0,34.27
572,3,30,307.99,18.4,77.5,-68.41,-0.29,3.39,578.9,0.157,0,31.64
572,4,30,307.99,18.4,77.5,-59.76,2.08,3.94,580.5,0.151,0,28.61
572,5,30,307.99,18.4,77.5,-54.56,2.82,4.98,579.3,0.172,0,26.8
572,6,30,307.99,18.4,77.5,-48.66,5.66,6.47,576.1,0.177,0,24.73
572,7,30,307.99,18.4,77.5,-37.62,7.55,4.66,578.4,0.208,0,20.87
572,8,30,307.99,18.4,77.5,-35.75,6.5,4.48,581.4,0.228,0,20.21
572,9,30,307.99,18.4,77.5,-29.91,7.85,-0.11,578.7,0.17,0,18.17
572,10,30,307.99,18.4,77.5,-30.09,8.62,2.56,576.3,0.211,0,18.23
572,11,30,307.99,18.4,77.5,-30.11,7.83,1.94,578.0,0.222,0,18.24
572,12,30,307.99,18.4,77.5,-26.51,5.77,-1.86,576.9,0.186,0,16.98
572,13,30,307.99,18.4,77.5,-28.86,4.56,-1.77,579.1,0.2,0,17.8
572,14,30,307.99,18.4,77.5,-38.03,1.86,-2.39,577.7,0.227,0,21.01
572,15,30,307.99,18.4,77.5,-39.32,2.19,-3.95,582.5,0.188,0,21.46
572,16,30,307.99,18.4,77.5,-50.21,-1.4,-5.2,578.5,0.192,0,25.27
572,17,30,307.99,18.4,77.5,-53.87,-3.18,-5.84,582.1,0.165,0,26.56
572,18,30,307.99,18.4,77.5,-62.68,-4.06,-3.65,582.8,0.193,0,29.64
572,19,30,307.99,18.4,77.5,-69.09,-6.55,-4.88,584.0,0.185,0,31.88
572,20,30,307.99,18.4,77.5,-75.77,-7.19,-3.37,575.2,0.195,0,34.22
572,21,30,307.99,18.4,77.5,-78.36,-8.46,-2.64,572.5,0.154,0,35.13
572,22,30,307.99,18.4,77.5,-83.72,-8.3,-0.49,579.8,0.162,0,37.0
572,23,30,307.99,18.4,77.5,-85.06,-7.73,-0.58,583.5,0.187,0,37.47
573,0,30,308.53,18.4,77.5,-80.68,-6.99,2.16,576.8,0.213,0,35.94
573,1,30,308.53,18.4,77.5,-78.8,-4.88,3.5,579.4,0.196,0,35.28
573,2,30,308.53,18.4,77.5,-72.72,-3.06,2.25,581.4,0.169,0,33.15
573,3,30,308.53,18.4,77.5,-70.39,-2.23,2.53,581.9,0.181,0,32.34
573,4,30,308.53,18.4,77.5,-62.64,1.41,5.54,581.9,0.18,0,29.63
573,5,30,308.53,18.4,77.5,-55.59,2.41,5.65,582.6,0.165,0,27.16
573,6,30,308.53,18.4,77.5,-48.31,5.07,5.24,579.6,0.202,0,24.61
573,7,30,308.53,18.4,77.5,-41.36,7.76,4.29,579.6,0.155,0,22.18
573,8,30,308.53,18.4,77.5,-35.67,7.08,2.04,581.6,0.194,0,20.18
573,9,30,308.53,18.4,77.5,-30.51,7.35,2.83,579.2,0.196,0,18.38
573,10,30,308.53,18.4,77.5,-28.3,8.13,1.57,577.8,0.18,0,17.61
573,11,30,308.53,18.4,77.5,-27.77,8.04,0.48,579.9,0.193,0,17.42
573,12,30,308.53,18.4,77.5,-26.0,7.55,-0.29,584.7,0.203,0,16.8
573,13,30,308.53,18.4,77.5,-32.59,4.77,-4.55,581.3,0.204,0,19.11
573,14,30,308.53,18.4,77.5,-38.69,1.22,-3.15,577.1,0.184,0,21.24
573,15,30,308.53,18.4,77.5,-42.7,1.59,-4.76,584.9,0.156,0,22.65
573,16,30,308.53,18.4,77.5,-49.87,-1.75,-5.15,576.8,0.171,0,25.16
573,17,30,308.53,18.4,77.5,-56.77,-5.49,-6.54,573.6,0.172,0,27.57
573,18,30,308.53,18.4,77.5,-63.16,-4.42,-4.21,580.1,0.183,0,29.81
573,19,30,308.53,18.4,77.5,-69.46,-5.66,-4.37,572.3,0.202,0,32.01
573,20,30,308.53,18.4,77.5,-73.36,-9.36,-2.42,581.4,0.136,0,33.37
573,21,30,308.53,18.4,77.5,-80.51,-6.72,-2.35,578.4,0.197,0,35.88
573,22,30,308.53,18.4,77.5,-79.69,-8.71,-0.66,575.6,0.175,0,35.59
573,23,30,308.53,18.4,77.5,-81.99,-7.02,1.25,576.2,0.163,0,36.4
574,0,30,309.06,18.4,77.5,-83.1,-8.41,1.83,582.0,0.16,0,36.78
574,1,30,309.06,18.4,77.5,-82.5,-5.76,3.94,577.9,0.186,0,36.58
574,2,30,309.06,18.4,77.5,-74.92,-3.93,5.36,578.2,0.185,0,33.92
574,3,30,309.06,18.4,77.5,-69.57,-0.96,3.85,576.5,0.226,0,32.05
574,4,30,309.06,18.4,77.5,-63.45,2.65,4.85,583.9,0.185,0,29.91
574,5,30,309.06,18.4,77.5,-57.05,1.96,5.64,577.4,0.195,0,27.67
574,6,30,309.06,18.4,77.5,-49.67,5.71,3.55,580.3,0.191,0,25.09
574,7,30,309.06,18.4,77.5,-38.49,4.76,3.48,578.9,0.194,0,21.17
574,8,30,309.06,18.4,77.5,-35.78,6.95,4.95,579.9,0.188,0,20.22
574,9,30,309.06,18.4,77.5,-31.36,7.24,1.1,582.3,0.192,0,18.68
574,10,30,309.06,18.4,77.5,-28.62,8.7,-0.05,579.1,0.206,0,17.72
574,11,30,309.06,18.4,77.5,-29.47,6.24,-1.17,579.9,0.2,0,18.01
574,12,30,309.06,18.4,77.5,-28.24,6.19,-2.77,575.2,0.187,0,17.59
574,13,30,309.06,18.4,77.5,-31.75,4.02,-1.18,578.5,0.162,0,18.81
574,14,30,309.06,18.4,77.5,-34.78,2.74,-2.81,581.6,0.162,0,19.87
574,15,30,309.06,18.4,77.5,-42.98,1.65,-4.95,585.0,0.2,0,22.74
574,16,30,309.06,18.4,77.5,-46.07,1.56,-5.43,580.3,0.175,0,23.82
574,17,30,309.06,18.4,77.5,-54.27,-2.29,-6.99,581.8,0.228,0,26.69
574,18,30,309.06,18.4,77.5,-63.73,-5.54,-3.68,577.9,0.206,0,30.01
574,19,30,309.06,18.4,77.5,-68.05,-7.57,-5.95,581.2,0.172,0,31.52
574,20,30,309.06,18.4,77.5,-74.37,-8.68,-3.41,575.1,0.163,0,33.73
574,21,30,309.06,18.4,77.5,-78.12,-9.34,-4.09,575.2,0.182,0,35.04
574,22,30,309.06,18.4,77.5,-81.03,-10.14,-0.07,579.5,0.17,0,36.06
574,23,30,309.06,18.4,77.5,-83.09,-7.2,-0.93,577.0,0.157,0,36.78
575,0,30,309.6,18.4,77.5,-81.57,-6.4,2.68,581.8,0.213,0,36.25
575,1,30,309.6,18.4,77.5,-79.03,-4.78,2.89,578.7,0.185,0,35.36
575,2,30,309.6,18.4,77.5,-76.21,-0.1,1.77,582.9,0.21,0,34.38
575,3,30,309.6,18.4,77.5,-69.02,0.42,4.32,581.0,0.172,0,31.86
575,4,30,309.6,18.4,77.5,-62.77,1.51,5.16,578.5,0.178,0,29.67
575,5,30,309.6,18.4,77.5,-52.81,2.01,3.71,581.8,0.185,0,26.18
575,6,30,309.6,18.4,77.5,-46.28,3.8,4.34,577.6,0.196,0,23.9
575,7,30,309.6,18.4,77.5,-40.69,4.85,4.46,574.8,0.191,0,21.94
575,8,30,309.6,18.4,77.5,-34.33,7.45,1.33,574.9,0.173,0,19.72
575,9,30,309.6,18.4,77.5,-31.34,6.06,4.01,578.4,0.2,0,18.67
575,10,30,309.6,18.4,77.5,-27.95,7.71,1.02,581.8,0.193,0,17.48
575,11,30,309.6,18.4,77.5,-25.16,6.01,-0.73,581.9,0.172,0,16.51
575,12,30,309.6,18.4,77.5,-27.52,4.63,-0.58,579.6,0.217,0,17.33
575,13,30,309.6,18.4,77.5,-31.94,3.02,-2.14,580.0,0.201,0,18.88
575,14,30,309.6,18.4,77.5,-37.05,2.82,-4.48,574.5,0.216,0,20.67
575,15,30,309.6,18.4,77.5,-38.88,0.55,-4.89,586.2,0.158,0,21.31
575,16,30,309.6,18.4,77.5,-46.59,-2.02,-5.33,576.6,0.188,0,24.01
575,17,30,309.6,18.4,77.5,-56.04,-2.56,-5.42,579.4,0.205,0,27.31
575,18,30,309.6,18.4,77.5,-61.28,-5.53,-3.41,576.4,0.175,0,29.15
575,19,30,309.6,18.4,77.5,-69.86,-6.54,-5.42,579.8,0.178,0,32.15
575,20,30,309.6,18.4,77.5,-76.57,-6.35,-4.0,575.6,0.204,0,34.5
575,21,30,309.6,18.4,77.5,-82.73,-7.24,-2.97,581.6,0.201,0,36.66
575,22,30,309.6,18.4,77.5,-82.58,-7.59,-1.5,577.0,0.179,0,36.6
575,23,30,309.6,18.4,77.5,-83.7,-5.85,0.12,579.6,0.174,0,36.99
576,0,30,310.14,18.4,77.5,-84.08,-5.46,1.81,580.9,0.188,0,37.13
576,1,30,310.14,18.4,77.5,-79.05,-3.04,3.05,575.8,0.242,0,35.37
576,2,30,310.14,18.4,77.5,-71.36,-1.04,3.38,584.0,0.159,0,32.68
576,3,30,310.14,18.4,77.5,-70.28,0.27,5.83,576.9,0.231,0,32.3
576,4,30,310.14,18.4,77.5,-62.49,0.73,4.27,584.7,0.185,0,29.57
576,5,30,310.14,18.4,77.5,-59.05,4.05,4.85,578.3,0.211,0,28.37
576,6,30,310.14,18.4,77.5,-45.75,4.36,5.41,576.4,0.216,0,23.71
576,7,30,310.14,18.4,77.5,-38.89,6.8,3.45,580.1,0.19,0,21.31
576,8,30,310.14,18.4,77.5,-35.88,9.57,2.63,582.4,0.185,0,20.26
576,9,30,310.14,18.4,77.5,-29.67,6.79,2.73,577.9,0.193,0,18.08
576,10,30,310.14,18.4,77.5,-28.83,6.6,2.37,576.4,0.196,0,17.79
576,11,30,310.14,18.4,77.5,-26.71,8.28,-0.18,577.9,0.192,0,17.05
576,12,30,310.14,18.4,77.5,-26.79,5.44,-0.87,576.2,0.179,0,17.08
576,13,30,310.14,18.4,77.5,-32.23,4.64,-1.31,575.3,0.224,0,18.98
576,14,30,310.14,18.4,77.5,-34.77,1.89,-3.82,582.9,0.181,0,19.87
576,15,30,310.14,18.4,77.5,-43.43,1.66,-4.2,581.1,0.206,0,22.9
576,16,30,310.14,18.4,77.5,-47.63,-0.95,-5.76,580.3,0.19,0,24.37
576,17,30,310.14,18.4,77.5,-58.39,-3.33,-3.89,577.5,0.23,0,28.14
576,18,30,310.14,18.4,77.5,-61.74,-3.86,-4.23,575.9,0.16,0,29.31
576,19,30,310.14,18.4,77.5,-69.77,-6.09,-3.91,579.5,0.187,0,32.12
576,20,30,310.14,18.4,77.5,-75.38,-6.37,-2.76,581.2,0.202,0,34.08
576,21,30,310.14,18.4,77.5,-78.13,-8.96,-2.3,579.0,0.179,0,35.05
576,22,30,310.14,18.4,77.5,-83.25,-7.92,-1.84,583.0,0.198,0,36.84
576,23,30,310.14,18.4,77.5,-82.26,-7.23,0.31,577.2,0.209,0,36.49
577,0,30,310.68,18.4,77.5,-82.46,-5.9,3.09,574.8,0.198,0,36.56
577,1,30,310.68,18.4,77.5,-78.41,-5.24,2.81,576.0,0.189,0,35.14
577,2,30,310.68,18.4,77.5,-74.66,-4.04,2.96,580.4,0.163,0,33.83
577,3,30,310.68,18.4,77.5,-67.65,-2.17,3.61,577.7,0.183,0,31.38
577,4,30,310.68,18.4,77.5,-63.06,2.55,3.66,579.6,0.205,0,29.77
577,5,30,310.68,18.4,77.5,-53.06,2.83,7.26,579.0,0.185,0,26.27
577,6,30,310.68,18.4,77.5,-48.47,3.59,3.87,582.3,0.229,0,24.66
577,7,30,310.68,18.4,77.5,-40.71,5.74,5.88,578.5,0.19,0,21.95
577,8,30,310.68,18.4,77.5,-34.97,7.47,5.69,580.0,0.197,0,19.94
577,9,30,310.68,18.4,77.5,-29.89,7.16,3.74,582.0,0.241,0,18.16
577,10,30,310.68,18.4,77.5,-28.07,6.02,1.4,577.6,0.218,0,17.52
577,11,30,310.68,18.4,77.5,-24.8,6.56,0.94,581.4,0.175,0,16.38
577,12,30,310.68,18.4,77.5,-28.5,5.41,-3.22,578.7,0.193,0,17.68
577,13,30,310.68,18.4,77.5,-32.7,7.05,-3.02,581.0,0.182,0,19.15
577,14,30,310.68,18.4,77.5,-36.16,3.69,-3.09,582.2,0.161,0,20.35
577,15,30,310.68,18.4,77.5,-40.48,0.05,-4.8,583.7,0.18,0,21.87
577,16,30,310.68,18.4,77.5,-49.28,-1.86,-6.03,577.3,0.185,0,24.95
577,17,30,310.68,18.4,77.5,-56.44,-4.15,-3.39,580.7,0.156,0,27.45
577,18,30,310.68,18.4,77.5,-60.83,-3.89,-5.32,581.4,0.189,0,28.99
577,19,30,310.68,18.4,77.5,-69.31,-7.31,-2.03,583.1,0.209,0,31.96
577,20,30,310.68,18.4,77.5,-76.83,-6.54,-3.35,584.8,0.142,0,34.59
577,21,30,310.68,18.4,77.5,-78.03,-8.48,-3.2,574.5,0.174,0,35.01
577,22,30,310.68,18.4,77.5,-83.53,-8.49,-0.91,577.9,0.176,0,36.94
577,23,30,310.68,18.4,77.5,-82.16,-8.59,-1.0,572.0,0.194,0,36.46
578,0,30,311.22,18.4,77.5,-80.25,-5.48,1.39,574.2,0.171,0,35.79
578,1,30,311.22,18.4,77.5,-75.48,-6.07,1.46,579.3,0.16,0,34.12
578,2,30,311.22,18.4,77.5,-76.03,-2.93,3.5,580.5,0.166,0,34.31
578,3,30,311.22,18.4,77.5,-67.1,-0.79,4.64,582.4,0.199,0,31.18
578,4,30,311.22,18.4,77.5,-60.86,1.19,4.87,577.9,0.165,0,29.0
578,5,30,311.22,18.4,77.5,-57.13,4.75,4.31,584.2,0.203,0,27.7
578,6,30,311.22,18.4,77.5,-46.48,6.24,6.17,580.1,0.18,0,23.97
578,7,30,311.22,18.4,77.5,-41.66,6.26,1.33,584.4,0.177,0,22.28
578,8,30,311.22,18.4,77.5,-34.54,8.12,1.69,579.1,0.172,0,19.79
578,9,30,311.22,18.4,77.5,-29.6,8.32,1.27,577.7,0.157,0,18.06
578,10,30,311.22,18.4,77.5,-29.79,7.71,1.91,581.5,0.194,0,18.13
578,11,30,311.22,18.4,77.5,-20.96,8.72,-1.18,573.2,0.158,0,15.04
578,12,30,311.22,18.4,77.5,-27.4,6.64,0.42,579.8,0.2,0,17.29
578,13,30,311.22,18.4,77.5,-31.67,5.24,-2.01,576.0,0.213,0,18.78
578,14,30,311.22,18.4,77.5,-35.32,3.41,-4.24,580.0,0.207,0,20.06
578,15,30,311.22,18.4,77.5,-42.5,-0.55,-2.46,578.1,0.167,0,22.57
578,16,30,311.22,18.4,77.5,-48.22,1.35,-5.08,576.5,0.187,0,24.58
578,17,30,311.22,18.4,77.5,-55.88,-3.48,-6.35,579.3,0.178,0,27.26
578,18,30,311.22,18.4,77.5,-60.96,-6.51,-4.66,582.3,0.165,0,29.03
578,19,30,311.22,18.4,77.5,-70.54,-4.97,-2.51,581.4,0.173,0,32.39
578,20,30,311.22,18.4,77.5,-74.24,-9.56,-2.92,577.0,0.188,0,33.68
578,21,30,311.22,18.4,77.5,-79.63,-8.8,-1.82,578.7,0.188,0,35.57
578,22,30,311.22,18.4,77.5,-79.49,-8.21,-2.01,574.3,0.164,0,35.52
578,23,30,311.22,18.4,77.5,-81.22,-6.08,0.1,585.6,0.198,0,36.13
579,0,30,311.76,18.4,77.5,-81.82,-5.79,2.66,577.4,0.195,0,36.34
579,1,30,311.76,18.4,77.5,-80.2,-3.02,1.76,582.1,0.182,0,35.77
579,2,30,311.76,18.4,77.5,-74.43,-5.24,2.79,579.3,0.187,0,33.75
579,3,30,311.76,18.4,77.5,-70.84,-2.41,4.06,578.8,0.185,0,32.49
579,4,30,311.76,18.4,77.5,-59.45,0.83,4.1,579.0,0.174,0,28.51
